Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,CustomerStoreDistance
1/18/2008 13:46,291,SE1 3UB,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,840.6098976
1/18/2008 13:57,201,E2 0EA,SE8 3JD,420,15,5,2,1.5,No,40,Yes,5351.502593
1/18/2008 14:00,65,SE16 4QZ,E2 0RY,445,15,4,2,2,Yes,40,Yes,4016.567813
1/18/2008 14:01,167,W6 7BL,SW18 1NN,535,15,5,1,2,Yes,300,Yes,3941.189288
1/18/2008 14:06,67,SE16 4QZ,SE8 3JD,485,15,4,2,2,Yes,80,Yes,3102.040941
1/18/2008 14:13,51,N1 2LY,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,5521.478516
1/18/2008 14:24,149,E1W 3SP,SE8 3JD,450,15,5,1,1.5,Yes,120,Yes,3202.785038
1/18/2008 14:30,298,E14 8DU,SE1 2BN,400,15,6,1,1.5,No,40,No,2310.187222
1/18/2008 14:34,355,SW5 9JA,W10 6HQ,585,15,6,2,2,Yes,80,Yes,3671.867372
1/18/2008 14:41,208,WC2R 3JF,SW1P 3AU,490,15,5,2,1.5,No,300,No,1797.254851
1/18/2008 14:43,203,E6 1LA,E7 8NW,460,15,5,2,1.5,No,80,Yes,1415.238849
1/18/2008 14:47,61,W1V 7LF,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,1260.214664
1/18/2008 14:53,152,W1D 3RZ,SW1V 4QQ,460,15,5,1,1.5,Yes,300,No,2765.480248
1/18/2008 15:10,316,W1T 5DU,SW1P 3AU,465,15,6,1,2,No,80,No,2578.989143
1/18/2008 15:20,214,EC1N 8PQ,NW5 2QH,475,15,5,2,2,Yes,120,No,4066.239786
1/18/2008 15:23,176,E2 0EA,E2 0RY,465,15,5,1,2,No,300,No,878.1850602
1/18/2008 15:26,219,SE14 6TJ,E2 0RY,485,15,5,2,2,No,80,Yes,6189.129583
1/18/2008 15:28,201,EC1Y 1BD,SW1P 3AU,420,15,5,2,1.5,No,40,Yes,3977.311278
1/18/2008 15:29,294,SW4 0LB,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,2899.501336
1/18/2008 15:37,15,RM10 8QS,E2 0RY,470,15,4,1,1.5,No,300,Yes,13529.93695
1/18/2008 15:39,200,SE1 9AL,SE1 2BN,510,15,5,2,1.5,Yes,300,No,1501.900463
1/18/2008 15:46,53,N1 8EQ,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,4159.022121
1/18/2008 15:50,25,EC2M 3TH,SE1 2BN,375,15,4,1,2,No,40,Yes,2015.96751
1/18/2008 16:09,154,SW1V 1RY,SE1 2BN,320,15,5,1,1.5,No,40,No,4977.786355
1/18/2008 16:22,1,WC1H 9DW,NW5 2QH,370,15,4,1,1.5,Yes,40,Yes,2621.773636
1/18/2008 16:24,146,SW4 7SQ,SW12 9HD,340,15,5,1,1.5,Yes,40,No,2835.092238
1/18/2008 16:26,208,E1 0ND,SE8 3JD,490,15,5,2,1.5,No,300,No,3534.16157
1/18/2008 16:35,208,EC4Y 1HT,SW1V 4QQ,490,15,5,2,1.5,No,300,No,3681.041293
1/18/2008 16:36,303,W1K 5RE,NW5 2QH,570,15,6,1,1.5,No,300,Yes,4207.6579
1/18/2008 16:39,75,SE1 9NL,SE1 2BN,465,15,4,2,2,No,80,Yes,2839.852285
1/18/2008 17:00,341,EC1Y 8JH,SW1P 3AU,580,15,6,2,1.5,Yes,120,Yes,3519.347809
1/18/2008 17:00,206,EC1R 0AG,NW5 2QH,430,15,5,2,1.5,No,120,No,3685.650011
1/18/2008 17:02,310,SE23 1BS,SE8 3JD,505,15,6,1,2,Yes,120,No,4848.281448
1/18/2008 17:08,56,EC2A 3BX,SE1 2BN,490,15,4,2,1.5,Yes,300,No,2987.468661
1/18/2008 17:11,341,CR0 2DW,SW12 9HD,580,15,6,2,1.5,Yes,120,Yes,7284.900137
1/18/2008 17:17,194,CR0 4HA,SW12 9HD,390,15,5,2,1.5,Yes,40,No,8845.179309
1/18/2008 17:18,365,W2 1PU,W10 6HQ,585,15,6,2,2,No,120,Yes,2900.641481
1/18/2008 17:21,223,N1 9BL,SW1P 3AU,565,15,5,2,2,No,300,Yes,3532.479016
1/18/2008 17:31,6,W1U 7HS,SW1V 4QQ,380,15,4,1,1.5,Yes,120,No,3215.791349
1/18/2008 17:45,14,WC1V 6LS,SE1 2BN,360,15,4,1,1.5,No,120,No,3826.723011
1/18/2008 17:46,51,EC2M 6SJ,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,2360.211008
1/18/2008 17:59,301,N1 2XD,NW5 2QH,510,15,6,1,1.5,No,120,Yes,2553.034469
1/18/2008 18:03,70,EC3V 0DN,SE1 2BN,455,15,4,2,2,Yes,120,No,1715.065596
1/18/2008 18:07,308,SE24 0NJ,SW1V 4QQ,485,15,6,1,2,Yes,80,No,4745.821847
1/18/2008 18:11,55,EC1M 4DR,E2 0RY,540,15,4,2,1.5,Yes,300,Yes,3990.271294
1/18/2008 18:12,50,WC2H 9NY,SE1 2BN,370,15,4,2,1.5,Yes,40,No,4198.07575
1/18/2008 18:14,208,W1W 6DL,SW1V 4QQ,490,15,5,2,1.5,No,300,No,3365.77272
1/18/2008 18:16,159,E6 1LA,E7 8NW,490,15,5,1,1.5,No,300,Yes,1415.238849
1/18/2008 18:17,291,NW10 4UA,W10 6HQ,510,15,6,1,1.5,Yes,80,Yes,2986.485895
1/18/2008 18:18,174,SE19 1TQ,SE8 3JD,405,15,5,1,2,No,120,No,8049.003044
1/18/2008 18:24,359,WC2N 6HL,SW1P 3AU,665,15,6,2,2,Yes,300,Yes,985.9802229
1/18/2008 18:24,75,SW7 4SS,SW1P 3AU,465,15,4,2,2,No,80,Yes,3698.058409
1/18/2008 18:25,354,E2 9LY,SE8 3JD,495,15,6,2,2,Yes,40,No,5615.659534
1/18/2008 18:32,77,W1F 9QP,SW1V 4QQ,485,15,4,2,2,No,120,Yes,2606.377755
1/18/2008 18:34,289,SW1W 8EZ,SW1P 3AU,470,15,6,1,1.5,Yes,40,Yes,1946.14722
1/18/2008 18:35,167,W1H 7PP,SW1P 3AU,535,15,5,1,2,Yes,300,Yes,2669.04777
1/18/2008 18:39,195,SE8 4RT,SE8 3JD,480,15,5,2,1.5,Yes,80,Yes,712.014747
1/18/2008 18:42,221,N7 0SF,N17 6QA,505,15,5,2,2,No,120,Yes,5524.671212
1/18/2008 18:43,207,WC1E 7DH,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,3408.22021
1/18/2008 18:44,6,E1 6LZ,SE1 2BN,380,15,4,1,1.5,Yes,120,No,2213.213049
1/18/2008 18:46,366,W1T 1QY,SW1V 4QQ,535,15,6,2,2,No,120,No,3168.058869
1/18/2008 18:55,170,W10 6HQ,SW1P 3AU,345,15,5,1,2,No,40,No,6027.969807
1/18/2008 19:02,146,EC3A 5AY,SW1P 3AU,340,15,5,1,1.5,Yes,40,No,3812.362129
1/18/2008 19:08,24,CR0 2QA,SW18 1NN,465,15,4,1,2,Yes,300,No,10510.49
1/18/2008 19:08,151,W1J 5RG,W10 6HQ,510,15,5,1,1.5,Yes,300,Yes,4520.849478
1/18/2008 19:12,156,W1P 3RE,NW5 2QH,360,15,5,1,1.5,No,80,No,3838.897368
1/18/2008 19:16,348,E1 1LN,SE1 2BN,490,15,6,2,1.5,No,80,No,1628.011056
1/18/2008 19:17,69,SW8 3QH,SW12 9HD,505,15,4,2,2,Yes,120,Yes,3411.106858
1/18/2008 19:27,198,WC2E 9NG,SE1 2BN,450,15,5,2,1.5,Yes,120,No,3978.218948
1/18/2008 19:31,347,SW4 7SQ,SW1P 3AU,540,15,6,2,1.5,No,80,Yes,4056.117602
1/18/2008 19:45,212,SE1 9AA,SW1V 4QQ,455,15,5,2,2,Yes,80,No,4060.784407
1/18/2008 20:07,290,NW3 2PN,NW5 2QH,420,15,6,1,1.5,Yes,40,No,2114.056054
1/18/2008 20:15,57,TW10 5LA,W4 3PH,400,15,4,2,1.5,No,40,Yes,6114.95879
1/18/2008 20:19,294,W12 9ER,SW18 1NN,480,15,6,1,1.5,Yes,120,No,5676.529926
1/18/2008 20:25,296,SW1A 2JR,SW1V 4QQ,540,15,6,1,1.5,Yes,300,No,1834.431792
1/18/2008 20:30,342,NW1 7NB,NW5 2QH,530,15,6,2,1.5,Yes,120,No,1621.121217
1/18/2008 20:48,53,EC4Y 8JJ,SW1P 3AU,480,15,4,2,1.5,Yes,120,Yes,2095.577247
1/18/2008 21:02,292,SW12 8NX,SW12 9HD,460,15,6,1,1.5,Yes,80,No,1074.551069
1/18/2008 21:03,316,W1F 7HH,SW1P 3AU,465,15,6,1,2,No,80,No,1659.190164
1/18/2008 21:13,222,EC4A 4AB,SE1 2BN,455,15,5,2,2,No,120,No,2952.871992
1/18/2008 21:27,313,WC1R 4PF,SW1P 3AU,475,15,6,1,2,No,40,Yes,2292.139612
1/18/2008 21:39,195,SW2 1HE,SW18 1NN,480,15,5,2,1.5,Yes,80,Yes,5456.675178
1/18/2008 21:46,357,SE10 9BL,SE8 3JD,605,15,6,2,2,Yes,120,Yes,1092.198242
1/18/2008 21:57,66,SW4 7AA,SW18 1NN,395,15,4,2,2,Yes,40,No,4304.74343
1/18/2008 22:03,146,NW3 1NT,N3 1DH,340,15,5,1,1.5,Yes,40,No,5213.222132
1/18/2008 22:30,352,W1T 1DG,SW1V 4QQ,570,15,6,2,1.5,No,300,No,3183.173888
1/18/2008 22:46,4,SE14 6LA,E2 0RY,360,15,4,1,1.5,Yes,80,No,5982.336416
1/18/2008 22:58,213,E1W 2RW,E2 0RY,525,15,5,2,2,Yes,120,Yes,2793.37502
1/18/2008 23:10,209,SE1 1TA,SW1P 3AU,465,15,5,2,2,Yes,40,Yes,2545.665532
1/18/2008 23:27,211,E1W 1AP,SE8 3JD,505,15,5,2,2,Yes,80,Yes,4174.47877
1/18/2008 23:36,208,SE27 9ND,CR7 8LE,490,15,5,2,1.5,No,300,No,2937.910142
1/18/2008 23:50,60,W1B 5PX,SW1P 3AU,390,15,4,2,1.5,No,80,No,1498.86924
1/18/2008 23:52,168,W1B 5PX,SW1V 4QQ,485,15,5,1,2,Yes,300,No,2544.784863
1/18/2008 23:53,299,EC1A 9DY,SW1P 3AU,490,15,6,1,1.5,No,80,Yes,2864.553717
1/19/2008 0:00,351,E14 8BX,E2 0RY,620,15,6,2,1.5,No,300,Yes,2396.077002
1/19/2008 0:07,222,SE25 5EU,SE8 3JD,455,15,5,2,2,No,120,No,11169.33248
1/19/2008 0:07,15,WC1R 4PZ,NW5 2QH,470,15,4,1,1.5,No,300,Yes,3796.273041
1/19/2008 0:15,199,SE25 5EU,SE8 3JD,560,15,5,2,1.5,Yes,300,Yes,11169.33248
1/19/2008 0:21,291,WC2E 9JH,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,3953.869624
1/19/2008 0:48,212,W1Y 7HJ,SW1P 3AU,455,15,5,2,2,Yes,80,No,1389.964388
1/19/2008 1:07,213,N1 6BU,SE1 2BN,525,15,5,2,2,Yes,120,Yes,3346.054542
1/19/2008 1:13,356,SE25 5QF,SW12 9HD,535,15,6,2,2,Yes,80,No,7193.831594
1/19/2008 1:16,345,N1 9AP,SW1P 3AU,500,15,6,2,1.5,No,40,Yes,3544.157022
1/19/2008 1:17,75,SW11 3AA,SW12 9HD,465,15,4,2,2,No,80,Yes,3590.120472
1/19/2008 1:18,304,SW4 7AA,SW12 9HD,520,15,6,1,1.5,No,300,No,2295.822293
1/19/2008 1:25,212,WC2B 5DG,SE1 2BN,455,15,5,2,2,Yes,80,No,3934.418636
1/19/2008 1:30,209,E14 7HG,SE1 2BN,465,15,5,2,2,Yes,40,Yes,3150.231261
1/19/2008 1:49,200,SW1V 4QQ,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,0
1/19/2008 1:54,161,WC1N 3LZ,SW1P 3AU,415,15,5,1,2,Yes,40,Yes,2586.406194
1/19/2008 1:58,19,E14 4BB,E2 0RY,435,15,4,1,2,Yes,80,Yes,3091.255085
1/19/2008 2:14,219,E12 5DB,E2 0RY,485,15,5,2,2,No,80,Yes,6912.051577
1/19/2008 2:15,206,EC1R 3DJ,SW1P 3AU,430,15,5,2,1.5,No,120,No,2861.472523
1/19/2008 2:27,221,WC2E 9NG,SE1 2BN,505,15,5,2,2,No,120,Yes,3978.218948
1/19/2008 2:31,341,EC1A 9DY,SE1 2BN,580,15,6,2,1.5,Yes,120,Yes,2977.295753
1/19/2008 2:33,26,WC2E 8RF,SW1P 3AU,325,15,4,1,2,No,40,No,1343.263563
1/19/2008 2:34,50,E6 2JA,SE8 3JD,370,15,4,2,1.5,Yes,40,No,8197.475221
1/19/2008 2:48,343,EC4Y 1HT,SE1 2BN,640,15,6,2,1.5,Yes,300,Yes,3025.167103
1/19/2008 3:18,200,CR0 6PU,CR7 8LE,510,15,5,2,1.5,Yes,300,No,2229.874436
1/19/2008 3:19,357,SE1 4JU,SW1V 4QQ,605,15,6,2,2,Yes,120,Yes,3831.125814
1/19/2008 3:30,49,WC1N 2JF,SE1 2BN,420,15,4,2,1.5,Yes,40,Yes,3945.028517
1/19/2008 3:32,145,W1T 7QJ,SW1V 4QQ,390,15,5,1,1.5,Yes,40,Yes,3302.634706
1/19/2008 3:36,53,SE24 0JT,SW1V 4QQ,480,15,4,2,1.5,Yes,120,Yes,5060.121046
1/19/2008 3:44,298,N1 1RL,E2 0RY,400,15,6,1,1.5,No,40,No,4310.065545
1/19/2008 3:45,290,SE1 8SW,SE1 2BN,420,15,6,1,1.5,Yes,40,No,3017.457539
1/19/2008 3:45,349,SE10 9NW,SE8 3JD,560,15,6,2,1.5,No,120,Yes,1506.280518
1/19/2008 3:46,317,W1T 6QF,NW5 2QH,535,15,6,1,2,No,120,Yes,3156.610999
1/19/2008 3:59,348,SE19 1PF,CR7 8LE,490,15,6,2,1.5,No,80,No,2796.041666
1/19/2008 4:00,208,WC2B 5JS,SE1 2BN,490,15,5,2,1.5,No,300,No,3762.685876
1/19/2008 4:01,318,CR0 1QD,SW18 1NN,485,15,6,1,2,No,120,No,12155.31892
1/19/2008 4:03,221,N2 0NW,N3 1DH,505,15,5,2,2,No,120,Yes,2564.656897
1/19/2008 4:20,315,SE6 4RE,SE1 2BN,515,15,6,1,2,No,80,Yes,6939.128548
1/19/2008 4:32,61,KT1 2PY,SW18 1NN,460,15,4,2,1.5,No,120,Yes,8962.569386
1/19/2008 4:32,66,E1 6LZ,SE1 2BN,395,15,4,2,2,Yes,40,No,2213.213049
1/19/2008 4:37,310,NW1 6XE,NW5 2QH,505,15,6,1,2,Yes,120,No,3373.657066
1/19/2008 4:42,163,SE20 7DT,CR7 8LE,455,15,5,1,2,Yes,80,Yes,3433.158313
1/19/2008 4:42,169,SE23 1JB,SE8 3JD,395,15,5,1,2,No,40,Yes,4578.284613
1/19/2008 4:50,168,SE17 2SB,SW1P 3AU,485,15,5,1,2,Yes,300,No,2996.586224
1/19/2008 4:53,312,W1T 1UT,NW5 2QH,565,15,6,1,2,Yes,300,No,3848.226215
1/19/2008 4:54,200,E16 1EN,SE8 3JD,510,15,5,2,1.5,Yes,300,No,4637.927986
1/19/2008 4:55,162,EC2A 3JL,SE1 2BN,365,15,5,1,2,Yes,40,No,2956.108591
1/19/2008 4:56,159,SE15 3NX,SE8 3JD,490,15,5,1,1.5,No,300,Yes,3442.699522
1/19/2008 4:56,341,SW7 4TE,SW1V 4QQ,580,15,6,2,1.5,Yes,120,Yes,2586.600278
1/19/2008 4:58,197,EC4Y 1DE,SW1V 4QQ,500,15,5,2,1.5,Yes,120,Yes,3817.047288
1/19/2008 5:03,174,W1W 7JB,SW1V 4QQ,405,15,5,1,2,No,120,No,3038.515756
1/19/2008 5:04,69,E14 4BB,SE1 2BN,505,15,4,2,2,Yes,120,Yes,3416.038641
1/19/2008 5:08,223,W4 3PL,SW18 1NN,565,15,5,2,2,No,300,Yes,6436.794233
1/19/2008 5:21,364,W1F 9SF,SW1V 4QQ,515,15,6,2,2,No,80,No,2538.814093
1/19/2008 5:29,344,NW10 4UA,W10 6HQ,590,15,6,2,1.5,Yes,300,No,2986.485895
1/19/2008 5:29,156,W1G 8PJ,SW1V 4QQ,360,15,5,1,1.5,No,80,No,3243.648563
1/19/2008 5:30,208,E1 6BX,SW1P 3AU,490,15,5,2,1.5,No,300,No,4283.613428
1/19/2008 5:34,349,W1D 5DD,NW5 2QH,560,15,6,2,1.5,No,120,Yes,4206.581153
1/19/2008 5:35,76,W1U 7HS,SW1P 3AU,415,15,4,2,2,No,80,No,2575.428702
1/19/2008 5:43,29,SW1P 1DN,SW1V 4QQ,435,15,4,1,2,No,120,Yes,712.7776652
1/19/2008 5:46,65,SE25 4LX,SE8 3JD,445,15,4,2,2,Yes,40,Yes,9993.157709
1/19/2008 5:58,159,SE25 5AG,SW12 9HD,490,15,5,1,1.5,No,300,Yes,7132.344986
1/19/2008 5:58,209,N10 3HN,NW5 2QH,465,15,5,2,2,Yes,40,Yes,4400.801404
1/19/2008 6:14,349,SE1 8NL,SE1 2BN,560,15,6,2,1.5,No,120,Yes,2430.195465
1/19/2008 6:20,294,W9 1EH,NW5 2QH,480,15,6,1,1.5,Yes,120,No,4204.533862
1/19/2008 6:22,307,E10 6AE,E2 0RY,535,15,6,1,2,Yes,80,Yes,5594.253212
1/19/2008 6:24,207,N1 7TA,SE1 2BN,540,15,5,2,1.5,No,300,Yes,3849.309678
1/19/2008 6:26,365,WC2R 0NP,SW1V 4QQ,585,15,6,2,2,No,120,Yes,2682.843641
1/19/2008 6:31,211,E2 9LY,SE8 3JD,505,15,5,2,2,Yes,80,Yes,5615.659534
1/19/2008 6:31,153,NW1 4EA,SW1P 3AU,370,15,5,1,1.5,No,40,Yes,2974.968907
1/19/2008 6:32,365,NW6 2BY,W10 6HQ,585,15,6,2,2,No,120,Yes,2807.812138
1/19/2008 6:33,155,W1D 6DJ,SW1V 4QQ,410,15,5,1,1.5,No,80,Yes,2467.627403
1/19/2008 6:33,319,NW3 1NT,NW5 2QH,595,15,6,1,2,No,300,Yes,2313.30694
1/19/2008 6:39,212,WC1X 0AE,SW1P 3AU,455,15,5,2,2,Yes,80,No,2801.779791
1/19/2008 6:41,289,SE1 9AL,SW1P 3AU,470,15,6,1,1.5,Yes,40,Yes,2811.838011
1/19/2008 7:05,304,SE20 7DT,SE8 3JD,520,15,6,1,1.5,No,300,No,7748.431712
1/19/2008 7:05,308,W1W 6DS,NW5 2QH,485,15,6,1,2,Yes,80,No,3523.11297
1/19/2008 7:11,337,W1H 7PP,W10 6HQ,520,15,6,2,1.5,Yes,40,Yes,3561.481153
1/19/2008 7:20,22,SE1 9EF,SW1V 4QQ,405,15,4,1,2,Yes,120,No,4030.837382
1/19/2008 7:24,195,SW1W 8NE,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,1977.223306
1/19/2008 7:31,309,SE1 2JX,SE1 2BN,555,15,6,1,2,Yes,120,Yes,434.2222933
1/19/2008 7:31,350,EC3V 9BJ,SE1 2BN,510,15,6,2,1.5,No,120,No,1706.526882
1/19/2008 7:38,220,E14 3DT,E2 0RY,435,15,5,2,2,No,80,No,5297.790577
1/19/2008 7:49,172,WC1A 1BL,NW5 2QH,385,15,5,1,2,No,80,No,3871.672765
1/19/2008 7:51,223,WC1N 1HX,SW1P 3AU,565,15,5,2,2,No,300,Yes,2478.009887
1/19/2008 7:53,361,N22 6UX,N3 1DH,525,15,6,2,2,No,40,Yes,5824.895278
1/19/2008 7:58,212,W8 7LN,SW1V 4QQ,455,15,5,2,2,Yes,80,No,3938.776714
1/19/2008 8:00,300,E1 6LZ,E2 0RY,440,15,6,1,1.5,No,80,No,2227.583893
1/19/2008 8:04,356,EC4V 5EQ,SW1P 3AU,535,15,6,2,2,Yes,80,No,2365.410958
1/19/2008 8:12,75,EC3R 5AQ,E2 0RY,465,15,4,2,2,No,80,Yes,3279.357559
1/19/2008 8:13,149,E13 9AR,E2 0RY,450,15,5,1,1.5,Yes,120,Yes,5674.275725
1/19/2008 8:18,72,CR0 1NF,SW12 9HD,515,15,4,2,2,Yes,300,No,8830.774598
1/19/2008 8:18,21,W1T 7QJ,SW1P 3AU,455,15,4,1,2,Yes,120,Yes,2024.769863
1/19/2008 8:21,167,SE3 0RL,E2 0RY,535,15,5,1,2,Yes,300,Yes,7807.840995
1/19/2008 8:28,15,SW1P 1DN,SW1V 4QQ,470,15,4,1,1.5,No,300,Yes,712.7776652
1/19/2008 8:34,15,W1W 5EA,NW5 2QH,470,15,4,1,1.5,No,300,Yes,3240.035339
1/19/2008 8:34,176,EC3V 9BJ,E2 0RY,465,15,5,1,2,No,300,No,3427.334825
1/19/2008 9:01,347,E14 3DT,SE8 3JD,540,15,6,2,1.5,No,80,Yes,986.8029185
1/19/2008 9:09,304,N1 8JT,E2 0RY,520,15,6,1,1.5,No,300,No,3693.258859
1/19/2008 9:18,197,N1 0AX,NW5 2QH,500,15,5,2,1.5,Yes,120,Yes,1913.579107
1/19/2008 9:19,164,SW1V 1DW,SE1 2BN,405,15,5,1,2,Yes,80,No,4981.558491
1/19/2008 9:23,12,N1 6BU,E2 0RY,340,15,4,1,1.5,No,80,No,2637.858412
1/19/2008 9:23,196,SE1 6TJ,SW1V 4QQ,430,15,5,2,1.5,Yes,80,No,3209.760271
1/19/2008 9:32,159,SW1Y 6DB,SW1V 4QQ,490,15,5,1,1.5,No,300,Yes,1978.02452
1/19/2008 9:33,21,SE16 4NF,SE1 2BN,455,15,4,1,2,Yes,120,Yes,1165.993568
1/19/2008 9:35,165,W1T 2EQ,SW1V 4QQ,475,15,5,1,2,Yes,120,Yes,3331.919117
1/19/2008 9:37,317,CR0 6PU,SE8 3JD,535,15,6,1,2,No,120,Yes,12179.05653
1/19/2008 9:45,294,WC2E 7BN,SE1 2BN,480,15,6,1,1.5,Yes,120,No,3800.029605
1/19/2008 9:45,80,E14 8JH,E2 0RY,495,15,4,2,2,No,300,No,3389.73878
1/19/2008 9:46,55,W1D 4UB,NW5 2QH,540,15,4,2,1.5,Yes,300,Yes,4246.769125
1/19/2008 9:49,223,SW1Y 6DB,SW1V 4QQ,565,15,5,2,2,No,300,Yes,1978.02452
1/19/2008 9:50,221,EC4Y 8JJ,SE1 2BN,505,15,5,2,2,No,120,Yes,2914.898626
1/19/2008 9:50,64,W1B 5PX,SW1V 4QQ,470,15,4,2,1.5,No,300,No,2544.784863
1/19/2008 9:56,345,EC4A 4AB,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,3983.994478
1/19/2008 9:57,76,SW1V 3AS,SW1P 3AU,415,15,4,2,2,No,80,No,1384.442487
1/19/2008 9:58,299,SE1 8TB,SW1V 4QQ,490,15,6,1,1.5,No,80,Yes,2885.254408
1/19/2008 10:03,80,WC2N 4EA,SW1V 4QQ,495,15,4,2,2,No,300,No,2603.230493
1/19/2008 10:07,214,WC2E 7AU,SW1V 4QQ,475,15,5,2,2,Yes,120,No,2993.33827
1/19/2008 10:10,211,E1 1LN,E2 0RY,505,15,5,2,2,Yes,80,Yes,2291.445395
1/19/2008 10:13,66,CR7 6AW,CR7 8LE,395,15,4,2,2,Yes,40,No,1530.922924
1/19/2008 10:15,165,SW19 4RQ,SW12 9HD,475,15,5,1,2,Yes,120,Yes,5957.541523
1/19/2008 10:18,292,W1D 5BH,NW5 2QH,460,15,6,1,1.5,Yes,80,No,4300.634488
1/19/2008 10:39,198,NW6 7JR,W10 6HQ,450,15,5,2,1.5,Yes,120,No,2800.606006
1/19/2008 10:42,302,W1F 7QW,NW5 2QH,460,15,6,1,1.5,No,120,No,4182.130199
1/19/2008 10:58,60,W1U 1LP,SW1V 4QQ,390,15,4,2,1.5,No,80,No,2770.768846
1/19/2008 11:02,145,SW17 9NG,CR7 8LE,390,15,5,1,1.5,Yes,40,Yes,5858.213038
1/19/2008 11:22,367,W1W 8QG,NW5 2QH,645,15,6,2,2,No,300,Yes,3806.470412
1/19/2008 11:24,317,SW16 1BS,CR7 8LE,535,15,6,1,2,No,120,Yes,4768.305779
1/19/2008 11:24,204,W1B 5DP,SW1V 4QQ,410,15,5,2,1.5,No,80,No,2309.783756
1/19/2008 11:27,19,EC1Y 4SA,SE1 2BN,435,15,4,1,2,Yes,80,Yes,2720.622171
1/19/2008 11:33,368,SW1V 3AS,SW1V 4QQ,595,15,6,2,2,No,300,No,710.8811434
1/19/2008 11:38,219,KT1 3DS,SW18 1NN,485,15,5,2,2,No,80,Yes,8758.891368
1/19/2008 11:46,348,CR7 6AW,SW18 1NN,490,15,6,2,1.5,No,80,No,9493.68211
1/19/2008 11:46,167,E4 9PB,E2 0RY,535,15,5,1,2,Yes,300,Yes,9223.394223
1/19/2008 11:47,346,W4 3PH,W10 6HQ,450,15,6,2,1.5,No,40,No,6052.053701
1/19/2008 11:56,205,W12 9DH,W10 6HQ,480,15,5,2,1.5,No,120,Yes,2470.312733
1/19/2008 11:59,310,SE1 8HA,SE1 2BN,505,15,6,1,2,Yes,120,No,2456.553073
1/19/2008 12:00,152,SW19 5BA,SW18 1NN,460,15,5,1,1.5,Yes,300,No,4227.975875
1/19/2008 12:14,15,SE1 1TA,SE1 2BN,470,15,4,1,1.5,No,300,Yes,1696.085198
1/19/2008 12:18,223,E1 6NU,SE1 2BN,565,15,5,2,2,No,300,Yes,2450.080203
1/19/2008 12:32,351,W1U 3EE,SW1V 4QQ,620,15,6,2,1.5,No,300,Yes,2937.60787
1/19/2008 12:33,145,E2 0EA,SE1 2BN,390,15,5,1,1.5,Yes,40,Yes,3101.5559
1/19/2008 12:35,313,EC4V 2BA,SW1P 3AU,475,15,6,1,2,No,40,Yes,2804.778957
1/19/2008 12:37,349,SE1 8DP,SE1 2BN,560,15,6,2,1.5,No,120,Yes,2508.805493
1/19/2008 13:02,145,KT7 0JP,W4 3PH,390,15,5,1,1.5,Yes,40,Yes,12442.35878
1/19/2008 13:05,9,W1K 5RE,NW5 2QH,350,15,4,1,1.5,No,40,Yes,4207.6579
1/19/2008 13:08,354,WC1H 8JG,SW1P 3AU,495,15,6,2,2,Yes,40,No,3068.066492
1/19/2008 13:09,347,W1U 7HS,SW1P 3AU,540,15,6,2,1.5,No,80,Yes,2575.428702
1/19/2008 13:12,209,SE1 1NH,SW1V 4QQ,465,15,5,2,2,Yes,40,Yes,4056.42022
1/19/2008 13:12,200,SW1W 8EZ,SW18 1NN,510,15,5,2,1.5,Yes,300,No,4725.99799
1/19/2008 13:15,151,SW9 8DR,SW1P 3AU,510,15,5,1,1.5,Yes,300,Yes,4391.684529
1/19/2008 13:32,207,SE14 6AF,E2 0RY,540,15,5,2,1.5,No,300,Yes,6021.144409
1/19/2008 13:35,71,E2 6LG,SE8 3JD,565,15,4,2,2,Yes,300,Yes,5477.526814
1/19/2008 13:40,353,E14 3BW,E2 0RY,545,15,6,2,2,Yes,40,Yes,5274.732695
1/19/2008 14:04,151,W1P 5DA,SW1V 4QQ,510,15,5,1,1.5,Yes,300,Yes,3800.019474
1/19/2008 14:05,16,EC2M 6SJ,SE1 2BN,420,15,4,1,1.5,No,300,No,2360.211008
1/19/2008 14:11,205,SE23 2NE,SW12 9HD,480,15,5,2,1.5,No,120,Yes,6765.469459
1/19/2008 14:16,72,SE25 4QB,SE8 3JD,515,15,4,2,2,Yes,300,No,10496.7424
1/19/2008 14:19,309,EC1V 9AQ,SW1P 3AU,555,15,6,1,2,Yes,120,Yes,3476.203964
1/19/2008 14:20,197,SW6 4UL,SW1V 4QQ,500,15,5,2,1.5,Yes,120,Yes,4217.872094
